timestamp,date,value,classification,
1616045400,44273.00 ,72,Greed,#N/A
1616131800,44274.00 ,71,Greed,#N/A
1616218200,44275.00 ,75,Extreme Greed,#N/A
1616304600,44276.00 ,73,Greed,#N/A
1616391000,44277.00 ,70,Greed,#N/A
1616477400,44278.00 ,66,Greed,#N/A
1616563800,44279.00 ,65,Greed,#N/A
1616650200,44280.00 ,60,Greed,#N/A
1616736600,44281.00 ,54,Neutral,#N/A
1616823000,44282.00 ,65,Greed,#N/A
1616909400,44283.00 ,74,Greed,#N/A
1616995800,44284.00 ,72,Greed,#N/A
1617082200,44285.00 ,72,Greed,#N/A
1617168600,44286.00 ,76,Extreme Greed,#N/A
1617255000,44200.00 ,74,Greed,#N/A
1617341400,44231.00 ,74,Greed,#N/A
1617427800,44259.00 ,73,Greed,#N/A
1617514200,44290.00 ,74,Greed,#N/A
1617600600,44320.00 ,71,Greed,#N/A
1617687000,44351.00 ,75,Extreme Greed,#N/A
1617773400,44381.00 ,72,Greed,#N/A
1617859800,44412.00 ,73,Greed,#N/A
1617946200,44443.00 ,70,Greed,#N/A
1618032600,44473.00 ,70,Greed,#N/A
1618119000,44504.00 ,76,Extreme Greed,#N/A
1618205400,44534.00 ,74,Greed,#N/A
1618291800,44299.00 ,74,Greed,#N/A
1618378200,44300.00 ,75,Extreme Greed,#N/A
1618464600,44301.00 ,79,Extreme Greed,#N/A
1618551000,44302.00 ,78,Extreme Greed,#N/A
1618637400,44303.00 ,76,Extreme Greed,#N/A
1618723800,44304.00 ,79,Extreme Greed,#N/A
1618810200,44305.00 ,74,Greed,#N/A
1618896600,44306.00 ,73,Greed,#N/A
1618983000,44307.00 ,73,Greed,#N/A
1619069400,44308.00 ,65,Greed,#N/A
1619155800,44309.00 ,55,Greed,#N/A
1619242200,44310.00 ,37,Fear,#N/A
1619328600,44311.00 ,31,Fear,#N/A
1619415000,44312.00 ,27,Fear,#N/A
1619501400,44313.00 ,50,Neutral,#N/A
1619587800,44314.00 ,59,Greed,#N/A
1619674200,44315.00 ,52,Neutral,#N/A
1619760600,44316.00 ,51,Neutral,#N/A
1619847000,44201.00 ,68,Greed,#N/A
1619933400,44232.00 ,66,Greed,#N/A
1620019800,44260.00 ,61,Greed,#N/A
1620106200,44291.00 ,68,Greed,#N/A
1620192600,44321.00 ,48,Neutral,#N/A
1620279000,44352.00 ,65,Greed,#N/A
1620365400,44382.00 ,64,Greed,#N/A
1620451800,44413.00 ,67,Greed,#N/A
1620538200,44444.00 ,73,Greed,#N/A
1620624600,44474.00 ,72,Greed,#N/A
1620711000,44505.00 ,61,Greed,#N/A
1620797400,44535.00 ,68,Greed,#N/A
1620883800,44329.00 ,31,Fear,#N/A
1620970200,44330.00 ,26,Fear,#N/A
1621056600,44331.00 ,27,Fear,#N/A
1621143000,44332.00 ,20,Extreme Fear,#N/A
1621229400,44333.00 ,27,Fear,#N/A
1621315800,44334.00 ,21,Extreme Fear,#N/A
1621402200,44335.00 ,23,Extreme Fear,#N/A
1621488600,44336.00 ,11,Extreme Fear,#N/A
1621575000,44337.00 ,19,Extreme Fear,#N/A
1621661400,44338.00 ,12,Extreme Fear,#N/A
1621747800,44339.00 ,14,Extreme Fear,#N/A
1621834200,44340.00 ,10,Extreme Fear,#N/A
1621920600,44341.00 ,22,Extreme Fear,#N/A
1622007000,44342.00 ,22,Extreme Fear,#N/A
1622093400,44343.00 ,27,Fear,#N/A
1622179800,44344.00 ,21,Extreme Fear,#N/A
1622266200,44345.00 ,18,Extreme Fear,#N/A
1622352600,44346.00 ,10,Extreme Fear,#N/A
1622439000,44347.00 ,18,Extreme Fear,#N/A
1622525400,44202.00 ,20,Extreme Fear,#N/A
1622611800,44233.00 ,23,Extreme Fear,#N/A
1622698200,44261.00 ,24,Extreme Fear,#N/A
1622784600,44292.00 ,27,Fear,#N/A
1622871000,44322.00 ,24,Extreme Fear,#N/A
1622957400,44353.00 ,17,Extreme Fear,#N/A
1623043800,44383.00 ,15,Extreme Fear,#N/A
1623130200,44414.00 ,13,Extreme Fear,#N/A
1623216600,44445.00 ,14,Extreme Fear,#N/A
1623303000,44475.00 ,21,Extreme Fear,#N/A
1623389400,44506.00 ,21,Extreme Fear,#N/A
1623475800,44536.00 ,28,Fear,#N/A
1623562200,44360.00 ,23,Extreme Fear,#N/A
1623648600,44361.00 ,28,Fear,#N/A
1623735000,44362.00 ,38,Fear,#N/A
1623821400,44363.00 ,33,Fear,#N/A
1623907800,44364.00 ,26,Fear,#N/A
1623994200,44365.00 ,25,Fear,#N/A
1624080600,44366.00 ,23,Extreme Fear,#N/A
1624167000,44367.00 ,21,Extreme Fear,#N/A
1624253400,44368.00 ,23,Extreme Fear,#N/A
1624339800,44369.00 ,10,Extreme Fear,#N/A
1624426200,44370.00 ,14,Extreme Fear,#N/A
1624512600,44371.00 ,22,Extreme Fear,#N/A
1624599000,44372.00 ,27,Fear,#N/A
1624685400,44373.00 ,20,Extreme Fear,#N/A
1624771800,44374.00 ,22,Extreme Fear,#N/A
1624858200,44375.00 ,25,Fear,#N/A
1624944600,44376.00 ,25,Fear,#N/A
1625031000,44377.00 ,28,Fear,#N/A
1625117400,44203.00 ,28,Fear,#N/A
1625203800,44234.00 ,21,Extreme Fear,#N/A
1625290200,44262.00 ,24,Extreme Fear,#N/A
1625376600,44293.00 ,27,Fear,#N/A
1625463000,44323.00 ,29,Fear,#N/A
1625549400,44354.00 ,20,Extreme Fear,#N/A
1625635800,44384.00 ,28,Fear,#N/A
1625722200,44415.00 ,20,Extreme Fear,#N/A
1625808600,44446.00 ,20,Extreme Fear,#N/A
1625895000,44476.00 ,20,Extreme Fear,#N/A
1625981400,44507.00 ,20,Extreme Fear,#N/A
1626067800,44537.00 ,25,Fear,#N/A
1626154200,44390.00 ,20,Extreme Fear,#N/A
1626240600,44391.00 ,21,Extreme Fear,#N/A
1626327000,44392.00 ,20,Extreme Fear,#N/A
1626413400,44393.00 ,22,Extreme Fear,#N/A
1626499800,44394.00 ,15,Extreme Fear,#N/A
1626586200,44395.00 ,19,Extreme Fear,#N/A
1626672600,44396.00 ,24,Extreme Fear,#N/A
1626759000,44397.00 ,19,Extreme Fear,#N/A
1626845400,44398.00 ,10,Extreme Fear,#N/A
1626931800,44399.00 ,21,Extreme Fear,#N/A
1627018200,44400.00 ,23,Extreme Fear,#N/A
1627104600,44401.00 ,22,Extreme Fear,#N/A
1627191000,44402.00 ,27,Fear,#N/A
1627277400,44403.00 ,26,Fear,#N/A
1627363800,44404.00 ,32,Fear,#N/A
1627450200,44405.00 ,50,Neutral,#N/A
1627536600,44406.00 ,50,Neutral,#N/A
1627623000,44407.00 ,53,Neutral,#N/A
1627709400,44408.00 ,60,Greed,#N/A
1627795800,44204.00 ,60,Greed,#N/A
1627882200,44235.00 ,48,Neutral,#N/A
1627968600,44263.00 ,48,Neutral,#N/A
1628055000,44294.00 ,42,Fear,#N/A
1628141400,44324.00 ,50,Neutral,#N/A
1628227800,44355.00 ,52,Neutral,#N/A
1628314200,44385.00 ,69,Greed,#N/A
1628400600,44416.00 ,74,Greed,#N/A
1628487000,44447.00 ,65,Greed,#N/A
1628573400,44477.00 ,71,Greed,#N/A
1628659800,44508.00 ,70,Greed,#N/A
1628746200,44538.00 ,70,Greed,#N/A
1628832600,44421.00 ,70,Greed,#N/A
1628919000,44422.00 ,76,Extreme Greed,#N/A
1629005400,44423.00 ,71,Greed,#N/A
1629091800,44424.00 ,72,Greed,#N/A
1629178200,44425.00 ,72,Greed,#N/A
1629264600,44426.00 ,73,Greed,#N/A
1629351000,44427.00 ,70,Greed,#N/A
1629437400,44428.00 ,70,Greed,#N/A
1629523800,44429.00 ,78,Extreme Greed,#N/A
1629610200,44430.00 ,76,Extreme Greed,#N/A
1629696600,44431.00 ,79,Extreme Greed,#N/A
1629783000,44432.00 ,79,Extreme Greed,#N/A
1629869400,44433.00 ,73,Greed,#N/A
1629955800,44434.00 ,75,Extreme Greed,#N/A
1630042200,44435.00 ,71,Greed,#N/A
1630128600,44436.00 ,78,Extreme Greed,#N/A
1630215000,44437.00 ,72,Greed,#N/A
1630301400,44438.00 ,73,Greed,#N/A
1630387800,44439.00 ,73,Greed,#N/A
1630474200,44205.00 ,71,Greed,#N/A
1630560600,44236.00 ,74,Greed,#N/A
1630647000,44264.00 ,74,Greed,#N/A
1630733400,44295.00 ,72,Greed,#N/A
1630819800,44325.00 ,73,Greed,#N/A
1630906200,44356.00 ,79,Extreme Greed,#N/A
1630992600,44386.00 ,79,Extreme Greed,#N/A
1631079000,44417.00 ,47,Neutral,#N/A
1631165400,44448.00 ,45,Neutral,#N/A
1631251800,44478.00 ,46,Neutral,#N/A
1631338200,44509.00 ,31,Fear,#N/A
1631424600,44539.00 ,32,Fear,#N/A
1631511000,44452.00 ,44,Fear,#N/A
1631597400,44453.00 ,30,Fear,#N/A
1631683800,44454.00 ,49,Neutral,#N/A
1631770200,44455.00 ,53,Neutral,#N/A
1631856600,44456.00 ,48,Neutral,#N/A
1631943000,44457.00 ,50,Neutral,#N/A
1632029400,44458.00 ,53,Neutral,#N/A
1632115800,44459.00 ,50,Neutral,#N/A
1632202200,44460.00 ,27,Fear,#N/A
1632288600,44461.00 ,21,Extreme Fear,#N/A
1632375000,44462.00 ,27,Fear,#N/A
1632461400,44463.00 ,33,Fear,#N/A
1632547800,44464.00 ,28,Fear,#N/A
1632634200,44465.00 ,27,Fear,#N/A
1632720600,44466.00 ,26,Fear,#N/A
1632807000,44467.00 ,25,Fear,#N/A
1632893400,44468.00 ,24,Extreme Fear,#N/A
1632979800,44469.00 ,20,Extreme Fear,#N/A
1633066200,44206.00 ,27,Fear,#N/A
1633152600,44237.00 ,54,Neutral,#N/A
1633239000,44265.00 ,49,Neutral,#N/A
1633325400,44296.00 ,54,Neutral,#N/A
1633411800,44326.00 ,59,Greed,#N/A
1633498200,44357.00 ,68,Greed,#N/A
1633584600,44387.00 ,76,Extreme Greed,#N/A
1633671000,44418.00 ,74,Greed,#N/A
1633757400,44449.00 ,72,Greed,#N/A
1633843800,44479.00 ,71,Greed,#N/A
1633930200,44510.00 ,71,Greed,#N/A
1634016600,44540.00 ,78,Extreme Greed,#N/A
1634103000,44482.00 ,70,Greed,#N/A
1634189400,44483.00 ,70,Greed,#N/A
1634275800,44484.00 ,71,Greed,#N/A
1634362200,44485.00 ,78,Extreme Greed,#N/A
1634448600,44486.00 ,79,Extreme Greed,#N/A
1634535000,44487.00 ,78,Extreme Greed,#N/A
1634621400,44488.00 ,75,Extreme Greed,#N/A
1634707800,44489.00 ,82,Extreme Greed,#N/A
1634794200,44490.00 ,84,Extreme Greed,#N/A
1634880600,44491.00 ,75,Extreme Greed,#N/A
1634967000,44492.00 ,74,Greed,#N/A
1635053400,44493.00 ,73,Greed,#N/A
1635139800,44494.00 ,72,Greed,#N/A
1635226200,44495.00 ,76,Extreme Greed,#N/A
1635312600,44496.00 ,73,Greed,#N/A
1635399000,44497.00 ,66,Greed,#N/A
1635485400,44498.00 ,70,Greed,#N/A
1635571800,44499.00 ,73,Greed,#N/A
1635658200,44500.00 ,74,Greed,#N/A
1635744600,44207.00 ,74,Greed,#N/A
1635831000,44238.00 ,73,Greed,#N/A
1635917400,44266.00 ,76,Extreme Greed,#N/A
1636003800,44297.00 ,73,Greed,#N/A
1636090200,44327.00 ,73,Greed,#N/A
1636176600,44358.00 ,71,Greed,#N/A
1636263000,44388.00 ,73,Greed,#N/A
1636349400,44419.00 ,75,Extreme Greed,#N/A
1636435800,44450.00 ,84,Extreme Greed,#N/A
1636522200,44480.00 ,75,Extreme Greed,#N/A
1636608600,44511.00 ,77,Extreme Greed,#N/A
1636695000,44541.00 ,74,Greed,#N/A
1636781400,44513.00 ,72,Greed,#N/A
1636867800,44514.00 ,74,Greed,#N/A
1636954200,44515.00 ,72,Greed,#N/A
1637040600,44516.00 ,71,Greed,#N/A
1637127000,44517.00 ,52,Neutral,#N/A
1637213400,44518.00 ,54,Neutral,#N/A
1637299800,44519.00 ,34,Fear,#N/A
1637386200,44520.00 ,43,Fear,#N/A
1637472600,44521.00 ,49,Neutral,#N/A
1637559000,44522.00 ,50,Neutral,#N/A
1637645400,44523.00 ,33,Fear,#N/A
1637731800,44524.00 ,42,Fear,#N/A
1637818200,44525.00 ,32,Fear,#N/A
1637904600,44526.00 ,47,Neutral,#N/A
1637991000,44527.00 ,21,Extreme Fear,#N/A
1638077400,44528.00 ,27,Fear,#N/A
1638163800,44529.00 ,33,Fear,#N/A
1638250200,44530.00 ,40,Fear,#N/A
1638336600,44208.00 ,34,Fear,#N/A
1638423000,44239.00 ,32,Fear,#N/A
1638509400,44267.00 ,31,Fear,#N/A
1638595800,44298.00 ,25,Fear,#N/A
1638682200,44328.00 ,18,Extreme Fear,#N/A
1638768600,44359.00 ,16,Extreme Fear,#N/A
1638855000,44389.00 ,25,Fear,#N/A
1638941400,44420.00 ,28,Fear,#N/A
1639027800,44451.00 ,29,Fear,#N/A
1639114200,44481.00 ,24,Extreme Fear,#N/A
1639200600,44512.00 ,16,Extreme Fear,#N/A
1639287000,44542.00 ,27,Fear,#N/A
1639373400,44543.00 ,28,Fear,#N/A
1639459800,44544.00 ,21,Extreme Fear,#N/A
1639546200,44545.00 ,28,Fear,#N/A
1639632600,44546.00 ,29,Fear,#N/A
1639719000,44547.00 ,23,Extreme Fear,#N/A
1639805400,44548.00 ,24,Extreme Fear,#N/A
1639891800,44549.00 ,29,Fear,#N/A
1639978200,44550.00 ,25,Fear,#N/A
1640064600,44551.00 ,27,Fear,#N/A
1640151000,44552.00 ,45,Neutral,#N/A
1640237400,44553.00 ,34,Fear,#N/A
1640323800,44554.00 ,41,Fear,#N/A
1640410200,44555.00 ,39,Fear,#N/A
1640496600,44556.00 ,37,Fear,#N/A
1640583000,44557.00 ,40,Fear,#N/A
1640669400,44558.00 ,41,Fear,#N/A
1640755800,44559.00 ,27,Fear,#N/A
1640842200,44560.00 ,22,Extreme Fear,#N/A
1640928600,44561.00 ,28,Fear,#N/A
1641015000,44562.00 ,21,Extreme Fear,#N/A
1641101400,44593.00 ,29,Fear,#N/A
1641187800,44621.00 ,29,Fear,#N/A
1641274200,44652.00 ,23,Extreme Fear,#N/A
1641360600,44682.00 ,24,Extreme Fear,#N/A
1641447000,44713.00 ,15,Extreme Fear,#N/A
1641533400,44743.00 ,18,Extreme Fear,#N/A
1641619800,44774.00 ,10,Extreme Fear,#N/A
1641706200,44805.00 ,23,Extreme Fear,#N/A
1641792600,44835.00 ,23,Extreme Fear,#N/A
1641879000,44866.00 ,21,Extreme Fear,#N/A
1641965400,44896.00 ,22,Extreme Fear,#N/A
1642051800,44574.00 ,21,Extreme Fear,#N/A
1642138200,44575.00 ,21,Extreme Fear,#N/A
1642224600,44576.00 ,23,Extreme Fear,#N/A
1642311000,44577.00 ,21,Extreme Fear,#N/A
1642397400,44578.00 ,22,Extreme Fear,#N/A
1642483800,44579.00 ,24,Extreme Fear,#N/A
1642570200,44580.00 ,24,Extreme Fear,#N/A
1642656600,44581.00 ,24,Extreme Fear,#N/A
1642743000,44582.00 ,19,Extreme Fear,#N/A
1642829400,44583.00 ,13,Extreme Fear,#N/A
1642915800,44584.00 ,11,Extreme Fear,#N/A
1643002200,44585.00 ,13,Extreme Fear,#N/A
1643088600,44586.00 ,12,Extreme Fear,#N/A
1643175000,44587.00 ,23,Extreme Fear,#N/A
1643261400,44588.00 ,20,Extreme Fear,#N/A
1643347800,44589.00 ,24,Extreme Fear,#N/A
1643434200,44590.00 ,24,Extreme Fear,#N/A
1643520600,44591.00 ,29,Fear,#N/A
1643607000,44592.00 ,20,Extreme Fear,#N/A
1643693400,44563.00 ,26,Fear,#N/A
1643779800,44594.00 ,28,Fear,#N/A
1643866200,44622.00 ,20,Extreme Fear,#N/A
1643952600,44653.00 ,20,Extreme Fear,#N/A
1644039000,44683.00 ,33,Fear,#N/A
1644125400,44714.00 ,37,Fear,#N/A
1644211800,44744.00 ,45,Neutral,#N/A
1644298200,44775.00 ,48,Neutral,#N/A
1644384600,44806.00 ,54,Neutral,#N/A
1644471000,44836.00 ,50,Neutral,#N/A
1644557400,44867.00 ,50,Neutral,#N/A
1644643800,44897.00 ,44,Fear,#N/A
1644730200,44605.00 ,44,Fear,#N/A
1644816600,44606.00 ,46,Neutral,#N/A
1644903000,44607.00 ,46,Neutral,#N/A
1644989400,44608.00 ,51,Neutral,#N/A
1645075800,44609.00 ,52,Neutral,#N/A
1645162200,44610.00 ,30,Fear,#N/A
1645248600,44611.00 ,25,Fear,#N/A
1645335000,44612.00 ,27,Fear,#N/A
1645421400,44613.00 ,25,Fear,#N/A
1645507800,44614.00 ,20,Extreme Fear,#N/A
1645594200,44615.00 ,25,Fear,#N/A
1645680600,44616.00 ,23,Extreme Fear,#N/A
1645767000,44617.00 ,27,Fear,#N/A
1645853400,44618.00 ,26,Fear,#N/A
1645939800,44619.00 ,26,Fear,#N/A
1646026200,44620.00 ,20,Extreme Fear,#N/A
1646112600,44564.00 ,51,Neutral,#N/A
1646199000,44595.00 ,52,Neutral,#N/A
1646285400,44623.00 ,39,Fear,#N/A
1646371800,44654.00 ,33,Fear,#N/A
1646458200,44684.00 ,22,Extreme Fear,#N/A
1646544600,44715.00 ,22,Extreme Fear,#N/A
1646631000,44745.00 ,23,Extreme Fear,#N/A
1646717400,44776.00 ,21,Extreme Fear,#N/A
1646803800,44807.00 ,22,Extreme Fear,#N/A
1646890200,44837.00 ,28,Fear,#N/A
1646976600,44868.00 ,22,Extreme Fear,#N/A
1647063000,44898.00 ,22,Extreme Fear,#N/A
1647149400,44633.00 ,21,Extreme Fear,#N/A
1647235800,44634.00 ,23,Extreme Fear,#N/A
1647322200,44635.00 ,21,Extreme Fear,#N/A
1647408600,44636.00 ,24,Extreme Fear,#N/A
1647495000,44637.00 ,27,Fear,#N/A
1647581400,44638.00 ,25,Fear,#N/A
1647667800,44639.00 ,28,Fear,#N/A
1647754200,44640.00 ,31,Fear,#N/A
1647840600,44641.00 ,30,Fear,#N/A
1647927000,44642.00 ,26,Fear,#N/A
1648013400,44643.00 ,31,Fear,#N/A
1648099800,44644.00 ,40,Fear,#N/A
1648186200,44645.00 ,47,Neutral,#N/A
1648272600,44646.00 ,51,Neutral,#N/A
1648359000,44647.00 ,49,Neutral,#N/A
1648445400,44648.00 ,60,Greed,#N/A
1648531800,44649.00 ,56,Greed,#N/A
1648618200,44650.00 ,55,Greed,#N/A
1648704600,44651.00 ,52,Neutral,#N/A
1648791000,44565.00 ,50,Neutral,#N/A
1648877400,44596.00 ,52,Neutral,#N/A
1648963800,44624.00 ,48,Neutral,#N/A
1649050200,44655.00 ,52,Neutral,#N/A
1649136600,44685.00 ,53,Neutral,#N/A
1649223000,44716.00 ,48,Neutral,#N/A
1649309400,44746.00 ,34,Fear,#N/A
1649395800,44777.00 ,37,Fear,#N/A
1649482200,44808.00 ,30,Fear,#N/A
1649568600,44838.00 ,34,Fear,#N/A
1649655000,44869.00 ,32,Fear,#N/A
1649741400,44899.00 ,20,Extreme Fear,#N/A
1649827800,44664.00 ,25,Fear,#N/A
1649914200,44665.00 ,28,Fear,#N/A
1650000600,44666.00 ,22,Extreme Fear,#N/A
1650087000,44667.00 ,28,Fear,#N/A
1650173400,44668.00 ,28,Fear,#N/A
1650259800,44669.00 ,24,Extreme Fear,#N/A
1650346200,44670.00 ,27,Fear,#N/A
1650432600,44671.00 ,27,Fear,#N/A
1650519000,44672.00 ,27,Fear,#N/A
1650605400,44673.00 ,26,Fear,#N/A
1650691800,44674.00 ,24,Extreme Fear,#N/A
1650778200,44675.00 ,24,Extreme Fear,#N/A
1650864600,44676.00 ,23,Extreme Fear,#N/A
1650951000,44677.00 ,27,Fear,#N/A
1651037400,44678.00 ,21,Extreme Fear,#N/A
1651123800,44679.00 ,24,Extreme Fear,#N/A
1651210200,44680.00 ,23,Extreme Fear,#N/A
1651296600,44681.00 ,20,Extreme Fear,#N/A
1651383000,44566.00 ,22,Extreme Fear,#N/A
1651469400,44597.00 ,28,Fear,#N/A
1651555800,44625.00 ,27,Fear,#N/A
1651642200,44656.00 ,21,Extreme Fear,#N/A
1651728600,44686.00 ,27,Fear,#N/A
1651815000,44717.00 ,22,Extreme Fear,#N/A
1651901400,44747.00 ,23,Extreme Fear,#N/A
1651987800,44778.00 ,18,Extreme Fear,#N/A
1652074200,44809.00 ,11,Extreme Fear,#N/A
1652160600,44839.00 ,10,Extreme Fear,#N/A
1652247000,44870.00 ,12,Extreme Fear,#N/A
1652333400,44900.00 ,12,Extreme Fear,#N/A
1652419800,44694.00 ,10,Extreme Fear,#N/A
1652506200,44695.00 ,9,Extreme Fear,#N/A
1652592600,44696.00 ,10,Extreme Fear,#N/A
1652679000,44697.00 ,14,Extreme Fear,#N/A
1652765400,44698.00 ,8,Extreme Fear,#N/A
1652851800,44699.00 ,12,Extreme Fear,#N/A
1652938200,44700.00 ,13,Extreme Fear,#N/A
1653024600,44701.00 ,13,Extreme Fear,#N/A
1653111000,44702.00 ,13,Extreme Fear,#N/A
1653197400,44703.00 ,14,Extreme Fear,#N/A
1653283800,44704.00 ,10,Extreme Fear,#N/A
1653370200,44705.00 ,12,Extreme Fear,#N/A
1653456600,44706.00 ,11,Extreme Fear,#N/A
1653543000,44707.00 ,12,Extreme Fear,#N/A
1653629400,44708.00 ,12,Extreme Fear,#N/A
1653715800,44709.00 ,13,Extreme Fear,#N/A
1653802200,44710.00 ,14,Extreme Fear,#N/A
1653888600,44711.00 ,10,Extreme Fear,#N/A
1653975000,44712.00 ,16,Extreme Fear,#N/A
1654061400,44567.00 ,17,Extreme Fear,#N/A
1654147800,44598.00 ,13,Extreme Fear,#N/A
1654234200,44626.00 ,10,Extreme Fear,#N/A
1654320600,44657.00 ,14,Extreme Fear,#N/A
1654407000,44687.00 ,10,Extreme Fear,#N/A
1654493400,44718.00 ,13,Extreme Fear,#N/A
1654579800,44748.00 ,15,Extreme Fear,#N/A
1654666200,44779.00 ,17,Extreme Fear,#N/A
1654752600,44810.00 ,11,Extreme Fear,#N/A
1654839000,44840.00 ,13,Extreme Fear,#N/A
1654925400,44871.00 ,12,Extreme Fear,#N/A
1655011800,44901.00 ,14,Extreme Fear,#N/A
1655098200,44725.00 ,11,Extreme Fear,#N/A
1655184600,44726.00 ,8,Extreme Fear,#N/A
1655271000,44727.00 ,7,Extreme Fear,#N/A
1655357400,44728.00 ,7,Extreme Fear,#N/A
1655443800,44729.00 ,9,Extreme Fear,#N/A
1655530200,44730.00 ,6,Extreme Fear,#N/A
1655616600,44731.00 ,6,Extreme Fear,#N/A
1655703000,44732.00 ,9,Extreme Fear,#N/A
1655789400,44733.00 ,9,Extreme Fear,#N/A
1655875800,44734.00 ,11,Extreme Fear,#N/A
1655962200,44735.00 ,11,Extreme Fear,#N/A
1656048600,44736.00 ,11,Extreme Fear,#N/A
1656135000,44737.00 ,14,Extreme Fear,#N/A
1656221400,44738.00 ,14,Extreme Fear,#N/A
1656307800,44739.00 ,12,Extreme Fear,#N/A
1656394200,44740.00 ,10,Extreme Fear,#N/A
1656480600,44741.00 ,13,Extreme Fear,#N/A
1656567000,44742.00 ,11,Extreme Fear,#N/A
1656653400,44568.00 ,11,Extreme Fear,#N/A
1656739800,44599.00 ,14,Extreme Fear,#N/A
1656826200,44627.00 ,11,Extreme Fear,#N/A
1656912600,44658.00 ,14,Extreme Fear,#N/A
1656999000,44688.00 ,19,Extreme Fear,#N/A
1657085400,44719.00 ,18,Extreme Fear,#N/A
1657171800,44749.00 ,18,Extreme Fear,#N/A
1657258200,44780.00 ,20,Extreme Fear,#N/A
1657344600,44811.00 ,24,Extreme Fear,#N/A
1657431000,44841.00 ,24,Extreme Fear,#N/A
1657517400,44872.00 ,22,Extreme Fear,#N/A
1657603800,44902.00 ,16,Extreme Fear,#N/A
1657690200,44755.00 ,15,Extreme Fear,#N/A
1657776600,44756.00 ,18,Extreme Fear,#N/A
1657863000,44757.00 ,15,Extreme Fear,#N/A
1657949400,44758.00 ,21,Extreme Fear,#N/A
1658035800,44759.00 ,24,Extreme Fear,#N/A
1658122200,44760.00 ,20,Extreme Fear,#N/A
1658208600,44761.00 ,30,Fear,#N/A
1658295000,44762.00 ,31,Fear,#N/A
1658381400,44763.00 ,34,Fear,#N/A
1658467800,44764.00 ,33,Fear,#N/A
1658554200,44765.00 ,31,Fear,#N/A
1658640600,44766.00 ,30,Fear,#N/A
1658727000,44767.00 ,30,Fear,#N/A
1658813400,44768.00 ,26,Fear,#N/A
1658899800,44769.00 ,28,Fear,#N/A
1658986200,44770.00 ,32,Fear,#N/A
1659072600,44771.00 ,39,Fear,#N/A
1659159000,44772.00 ,42,Fear,#N/A
1659245400,44773.00 ,39,Fear,#N/A
1659331800,44569.00 ,33,Fear,#N/A
1659418200,44600.00 ,31,Fear,#N/A
1659504600,44628.00 ,34,Fear,#N/A
1659591000,44659.00 ,30,Fear,#N/A
1659677400,44689.00 ,31,Fear,#N/A
1659763800,44720.00 ,31,Fear,#N/A
1659850200,44750.00 ,30,Fear,#N/A
1659936600,44781.00 ,30,Fear,#N/A
1660023000,44812.00 ,42,Fear,#N/A
1660109400,44842.00 ,31,Fear,#N/A
1660195800,44873.00 ,41,Fear,#N/A
1660282200,44903.00 ,42,Fear,#N/A
1660368600,44786.00 ,46,Neutral,#N/A
1660455000,44787.00 ,47,Neutral,#N/A
1660541400,44788.00 ,45,Neutral,#N/A
1660627800,44789.00 ,44,Fear,#N/A
1660714200,44790.00 ,41,Fear,#N/A
1660800600,44791.00 ,30,Fear,#N/A
1660887000,44792.00 ,33,Fear,#N/A
1660973400,44793.00 ,29,Fear,#N/A
1661059800,44794.00 ,27,Fear,#N/A
1661146200,44795.00 ,29,Fear,#N/A
1661232600,44796.00 ,28,Fear,#N/A
1661319000,44797.00 ,25,Fear,#N/A
1661405400,44798.00 ,25,Fear,#N/A
1661491800,44799.00 ,27,Fear,#N/A
1661578200,44800.00 ,28,Fear,#N/A
1661664600,44801.00 ,28,Fear,#N/A
1661751000,44802.00 ,24,Extreme Fear,#N/A
1661837400,44803.00 ,27,Fear,#N/A
1661923800,44804.00 ,23,Extreme Fear,#N/A
1662010200,44570.00 ,20,Extreme Fear,#N/A
1662096600,44601.00 ,25,Fear,#N/A
1662183000,44629.00 ,21,Extreme Fear,#N/A
1662269400,44660.00 ,20,Extreme Fear,#N/A
1662355800,44690.00 ,23,Extreme Fear,#N/A
1662442200,44721.00 ,22,Extreme Fear,#N/A
1662528600,44751.00 ,24,Extreme Fear,#N/A
1662615000,44782.00 ,20,Extreme Fear,#N/A
1662701400,44813.00 ,22,Extreme Fear,#N/A
1662787800,44843.00 ,28,Fear,#N/A
1662874200,44874.00 ,26,Fear,#N/A
1662960600,44904.00 ,25,Fear,#N/A
1663047000,44817.00 ,34,Fear,#N/A
1663133400,44818.00 ,27,Fear,#N/A
1663219800,44819.00 ,28,Fear,#N/A
1663306200,44820.00 ,20,Extreme Fear,#N/A
1663392600,44821.00 ,22,Extreme Fear,#N/A
1663479000,44822.00 ,27,Fear,#N/A
1663565400,44823.00 ,21,Extreme Fear,#N/A
1663651800,44824.00 ,23,Extreme Fear,#N/A
1663738200,44825.00 ,23,Extreme Fear,#N/A
1663824600,44826.00 ,22,Extreme Fear,#N/A
1663911000,44827.00 ,20,Extreme Fear,#N/A
1663997400,44828.00 ,24,Extreme Fear,#N/A
1664083800,44829.00 ,24,Extreme Fear,#N/A
1664170200,44830.00 ,21,Extreme Fear,#N/A
1664256600,44831.00 ,20,Extreme Fear,#N/A
1664343000,44832.00 ,20,Extreme Fear,#N/A
1664429400,44833.00 ,22,Extreme Fear,#N/A
1664515800,44834.00 ,21,Extreme Fear,#N/A
